SMILES
COc1cccc(C(C)c2cc3c(cc2O)OCO3)c1OC
Cn1c(SCC#N)nc2sc3ccccc3c2c1=O
Cc1ccc(C(C#N)c2ccc(Cl)cc2)c(Cl)c1
CCCc1c2oc(C(C)=O)cc(=O)c2cc2c(=O)cc(C(C)=O)oc12
Cc1cc(C)c2c(C)cc(=O)oc2c1
CC1c2ccc(Cl)cc2CCc2ccc[n+]([O-])c21
Cc1cccc2c1OCC2
C=C1CC(C)C2C3Cc4ccc(O)cc4C2(CCN3C)C1
CC(=O)c1cc(C#Cc2ccc(S(C)(=O)=O)cc2)ccc1O
CC(=O)c1cc(C(=O)c2cccc3ccccc23)cn1C
COc1cc(N)c(Cl)cc1S(C)(=O)=O
CCCC1OC(=O)C(c2ccccc2)(c2ccccc2)O1
CC(=O)c1cn2c3c(c(F)c(F)cc3c1=O)OCC2C
CCC(O)c1ccc2c(c1)CCC(=O)N2
CC(=O)C1CCc2cc(C)ccc21
CC(=O)CC(N)C(C)=O
CCC(C(C)=O)c1ccc(C)cc1
CCCNc1nc(C)nc(NCCC)n1
Cc1cccc(CC(N)=NCC(C)C)c1
CC(=O)C1C(=O)NC2C3CCCC4CCCC(C43)C12
COc1cc[n+]([O-])c(CS(=O)c2nc3ccc(C)cc3[nH]2)c1OC
Cc1ccc(F)c(C(=O)c2c[nH]c3ncc(Br)cc23)c1F
CCCc1c2c(c(O)c3c(=O)ccoc13)C=CC(C)(C)O2
CC(=O)C1C(=O)NC(=O)c2ccccc21
CCc1c[nH]c2nc(Cl)ccc12
CCn1cc(C(C)=O)c(=O)c2cc3c(cc21)CCO3
C=C(CC(=O)c1ccc(C)cc1)C(C)=O
COc1cc(Cl)c(C)cc1C(C)=O
CC(=O)CCCCCCCCCCN
CC(=O)c1cc(C)c(Cc2ccccc2)c(S(N)(=O)=O)c1
CN1CC(=NCC2CC2)N=c2ccc(Cl)cc2=C1c1ccccc1
CC(=O)c1cc(O)c(O)c(O)c1
CCC1(c2ccccc2)C(=O)c2ccccc2C1=O
CC(=O)CCC(C)C1CC(=O)C2(C)C3=C(C(=O)C(O)C12C)C1(C)CCC(=O)C(C)(C)C1CC3O
CC(C)C=CC1CC2(CO2)CC(C)(C)O1
CCCn1c(Sc2cc3c(cc2I)OCO3)nc2c(N)ncnc21
CCN(CC)CC(C)c1ccccc1
Cc1cccc(C2CC2)c1C
Cc1ccc(C(O)c2ccc(Cl)cc2)cc1
CNN=Cc1c(O)c2cc(C)ccc2[nH]c1=O
Cc1ncc(C2CC(=O)Nc3c2cnn3C)cn1
COC1=CC2N=C(C)NC(=NC3CCN(C)CC3)C2C=C1OC
CC(=O)c1ccccc1C1c2ccc(N)cc2Oc2cc(N)ccc21
COc1c2ccoc2nc2c(OC)c(C)ccc12
Cc1cnccn1
C#CCCCC(C)=O
CCCc1nn(C)c2c(=S)nc(C)[nH]c12
CCCCc1nc2ccccc2n(CCC)c1=O
CNc1cccc(C(=O)c2ccccc2)c1
COc1cc(C(O)C(C)C)ccc1O
CCC(C)C(=O)c1cccc(C)c1
CCCc1ccc(CCNC)cc1
CSc1ncccc1C1C(C(C)=O)=C(C)NC(C)=C1C(C)=O
C=CC1(C)CC(=O)C2(O)C(C)(O1)C(C)C(O)C1C(C)(C)CCC(O)C12C
CCCc1c(OC)cc(O)c2c(=O)c(O)c(C)oc12
CC(=O)C1=C(C)NC2=C(C(=O)c3ccccc32)C1c1ccc(C)o1
CCCCN1c2ccccc2Sc2cccnc21
Cc1nc2cc(S(=O)(=O)C(F)(F)F)ccc2o1
CCn1ccc2c(C)ncnc21
COc1cc(C(C)=CC(C)C)oc(=O)c1C
CC(=O)c1ccccc1C1c2ccc(C)cc2Oc2cc(C)ccc21
CNc1ccc(C2=NNC(=O)CC2)cc1
CN1CCNCCN(C)CCN(C)CC1
CCCc1c2nc(C(C)=O)cc(NC)c2cc2c(=O)cc(C(C)=O)oc12
CN1CCC(=O)N(C)c2cc(Cl)ccc21
CCC(C)C(=O)c1ccccc1C
CC1Nc2cc(Cl)c(S(N)(=O)=O)cc2S(=O)(=O)N1
CC(=O)c1ccc(C(=O)[O-])cc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3
CNCCCCCCBr
CC(=O)c1ccccc1C(=O)c1ccc(O)c(C)c1
Cc1ccc2c(c1)OCCN2C
CCc1nc(C)nc(CC)n1
CC(=O)c1ccc2c(c1)C1(OC2=O)c2ccc(C)cc2Oc2cc(C)ccc21
Cc1nc(Cc2ccccc2)c2c(c1C)COC2
CN1CCCC(c2c[nH]c3ccccc23)C1
CC(=O)c1ccc(C)cn1
CC(=O)c1c(C)c(C)c(O)c(C)c1O
COc1cc2c(cc1C)CNCC2
CC(=O)c1c(N)sc2c1CCc1ccccc1-2
Cc1ccccc1C1(O)CCN(C)C1
COc1ccc2c(c1)sc1nc(=O)n(C)c(=O)n12
Cc1cccn2c(C34CCC(O)(CC3)C4)nnc12
CN1CC(N)C(c2cc(F)c(F)cc2F)CC1=O
CC(=O)c1ccc2nc(C)cn2c1
CCc1cccc2ncccc12
CC(=O)C1CCc2c(C(=O)c3ccc(C)cc3)cccc21
CC1c2ccccc2C=C(O)c2sccc21
C=CC1CN2CCc3c([nH]c4ccccc34)C2CC1C(C)C(C)=O
Cc1cc(C)c2c(=O)c(C)coc2c1
Cn1c2cc(=O)ccc-2nc2ccc(N)cc21
CC(=O)C(C)CCCC1Cc2ccccc2O1
Cc1ccc(Cc2cc(C)on2)cc1
Cc1ccc(C(=O)c2cccc(Cl)c2)cc1
CC(=O)C1=C(O)C(=O)N(C)C1c1ccc(C(C)=O)cc1
CNCP(=O)(O)Oc1ccc([N+](=O)[O-])cc1
CCCCN1CCC2(CC1)C(=O)NCN2C
CCn1c(C)csc1=Nc1ccc(S(N)(=O)=O)cc1
CC(=O)C1CCCN(C)C1c1ccccc1
CCC(=O)c1ccc(CC)cn1
CCN1C(C)=C(C(C)=O)C(c2ccccc2Cl)C(C(C)=O)=C1C(C)=O
CC(=O)c1ccc2c(c1)C1C=CCC1C(c1cccnc1)N2
CC(=O)CC(O)CC(O)CCC1C(C)C(O)C=C2C=CCC(C)C21
CC1CCN(C)CC(C)C1=O
CC1=C(c2c3n(c4ccccc24)CC(CN)C3)C(=O)NC1=O
CCc1cc(=O)[nH]c(C)n1
Cc1cc(=O)c2c(O)cc(O)c(C)c2o1
CCn1c(C)cc(=Nc2c(C)cc(C)cc2C)n(C)c1=O
CC(=O)c1c[nH]c2c(ccc3cccnc32)c1=O
CNc1ccc2c(c1)C1C=CCC1C(C(C)=O)N2
CCc1ccc2c(c1)OCC(c1ccc(OC)nc1)O2
C=C1CC23CC4C5C6(C)CC(C)CC57C2C(O)C1C(C)C3(O)C7N4C6
CCc1nc(Cl)c2c(C)csc2n1
CC(c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c1cc2c(cc1O)OCO2
CC(=O)C1CCC(C)(C(C)=O)C1(C)C
CC1C(=S)C(C)(C)Nc2ccccc21
Cc1ccc2[nH]c(=O)n3c2c1OCC3c1ccccn1
Cc1cc2c(C)cn(C)c(=O)c2[nH]1
CC(=O)CCS(=O)(=O)c1ccc(Cl)cc1
CC1CCC23CC1C(C)(C)C2CCC3(C)C
CCCC1CCCC1
CC(=O)C(O)C(C)C
CC1=CC(=O)CC2CCC3C4CCC(C)C4(C)CCC3C12C
COc1ccc(OC)c(Cc2nc3ccc(C)cc3c(=O)n2C)c1
CCc1ccccc1Br
CNC(C)C(O)c1ccc(C)cc1
CCCn1ccc2cc(C)cc(C3CC3)c21
Cc1cc([N+](=O)[O-])c(C)cc1N
CCC1CCc2cc(C)c([N+](=O)[O-])cc2N1
CC1Oc2cccc(O)c2C1=O
Cc1nc2ccc([N+](=O)[O-])cc2s1
Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)C(C)C3
CCOc1ccc2nc(NC)sc2c1
COCC(=O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C
CCCCC1=CCc2ccccc21
CC(=O)c1ccc2c(c1)Nc1ccccc1S2
Cc1ccc2c(=O)ccoc2c1
CCC(C=O)C1C(NC)CCN1C
COc1ccc(CC2OC(=O)NC2=O)cc1C(C)=O
CCC=CC1CCCC2NC(C)C(O)CC12
CNC(=S)Nc1cccc2c(O)cccc12
Cc1cccc(SC(F)(F)F)c1
Cc1ccc(CC(C)C(C)O)cc1
CC1C=COC=C2CC34SSC5(CC6=COC=CC(O)C6N5C3=O)C(=O)N4C21
COC1Cc2c(cc3oc(C)cc(=O)c3c2O)OC1(C)C
C=CC(C)(CCCC)c1ccc2c3c(c[nH]c13)CC(CO)NC(=O)C(C(C)C)N2C
CCC12CCN(C)C(C(=O)c3ccc(O)cc31)C2C
Cc1nc2cc([N+](=O)[O-])ccc2n1C
COc1ccc(C2CCN(C)CC2)cc1OC
CC(C)(CO)Cc1ccc(Cl)c(Cl)c1
COc1cc2cc(C)nc(C)c2cc1OC
Cc1cn2c(=O)c3nc(Br)n(C)c3nc2[nH]1
CNC1N=C(c2ccccc2)c2cc(C)cc3c2N(CC3)C1=O
CCCCC(C)C(O)C#CC1CCC(=O)C1CCC
COc1ccc(C(C)(C)C)cc1C(O)(c1ccccc1C)C(C)N(C)C
CC(=O)C1=C(C)NC(=O)NC1c1ccco1
CCNc1cccc(Cl)c1
C=C1CC(CC)(c2ccc(C)cc2)OC1=O
CC(=O)CCC1CCC(=O)N1C
CC(=O)C(C)c1ccc(C(=O)c2ccc(I)s2)cc1
CC(=O)C(C)CC(=O)CC(C)C1CC(=O)C2(C)C3=C(C(=O)C(=O)C12C)C1(C)CCC(=O)C(C)(C)C1CC3=O
Cc1cccc(C=CC(C)C)c1
CC(=O)c1cc(C#Cc2ccc(C(F)(F)F)c(C(C)=O)c2)cc(C(F)(F)F)c1
CCc1ncccc1C(C)=O
Cc1nc2c(C)cccc2s1
CC(=O)C1=C(C)NC2=C(C1c1c(F)cccc1Cl)S(=O)(=O)CCCC2
Cc1ccc(C(=O)C2OC2c2ccccc2)cc1
CC(=O)c1c(N)c2cc(CCCCCCO)cnc2n(C)c1=O
CC(=S)Nc1ccc(C(C)(C)C)cc1
Cc1noc(C(N)Cc2ccccc2)n1
CC(=O)CSc1nc(C)cc(C(F)(F)F)c1C#N
CCc1c(O)ccc2c3c([nH]c12)C(CC)(CC(C)=O)OCC3
CC(=O)c1ccc2c(c1)C1C=CCC1C(C(C)C)N2
Cc1cc(F)c(F)c(F)c1
CC(=O)C1=C(C)NC(C)=C(C(C)=O)C1C1=COCCO1
COc1cc2c(cc1C)CNC(CF)C2
CNCC(O)c1ccc(C)c(C)c1
Cc1nn(C)c2c1CC(=O)Nc1ccccc1-2
COc1cc2c(c3c1c(=O)c1cc4ccccc4cc1n3C)C(OC)C(C)C(C)(C)O2
CCN(CC)c1ccc(CCNC)cc1
CCc1nc(C)c(C#N)c2c1CCCC2
COc1cccc2nc(C)nc(C)c12
CCc1c(C(=O)C(N)=O)c2c(C)cccc2n1C
CC1CC(C)OC2(CCC3=Cc4c(cnn4C)CC32C)O1
CC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CC(O)C(=O)O4)C13
CCN(CC)c1ccc2cc(C)c(=O)oc2c1
Cc1cc(=O)sc2ccccc12
CC(C)c1ccc(C(=O)C2CCN(C)CC2)cc1
CCc1noc(C2=C(C)NC(C)=C(C(C)=O)C2c2cccc([N+](=O)[O-])c2)n1
Cc1c(Cl)cc(C(F)(F)F)cc1Cl
Cc1ccc2c(=O)c3ccccc3n(C)c2c1C
CNc1ccc(Cc2nc(Cl)c(CC(C)=O)c(N(C)C)n2)cc1
CC(=O)c1c(C)cc(C)nc1C
Cc1cc(Cl)c2nonc2c1[N+](=O)[O-]
CNc1cc(S(C)(=O)=O)ccc1O
CNC1CC(C)C(O)C1O
COc1cc2cc(c1)COc1ccccc1NC(=O)C(CCCCCC(C)=O)OCC=C2
CC(=O)C1(C(F)(F)F)OC2OC3(C)CCC4C(C)CCC(C1C)C24OO3
CN1CCC(c2ccc3c(c2)oc(=O)n3C)CC1
CCC1C(O)CC(O)C1CCCCCCCO
CC1SC(=N)NC1=O
CC(=O)c1c(F)cccc1Br
CCC1(C)Cc2c(C)c(N)c(C)c(C)c2O1
CN1CCC(c2ccccn2)CC1
CC(=O)c1ccnc(Cc2ccc3ncc(Cl)cc3c2)c1
CCc1cc(CC)c(O)c(CC)c1
CN1CC=C(C2=NNC(=O)CC2)CC1
COc1cc2c(C)ncnc2c(OC)c1OC
CC(C)(C)C1Cc2cc3ccc(=O)oc3cc2O1
CCCN(CCC)C1CCc2ncsc2C1
CCCC=CCCCCCCCC(=O)[O-]
CCCC1CCc2c([nH]c3ccc(F)cc23)C1
CC(=O)c1[nH]c2ccc([N+](=O)[O-])cc2c1C
C=CCc1cccc(CC)c1O
CC(C#N)c1nc2ccccc2c(=O)[nH]1
CCCc1c(C)[nH]n(C)c1=O
COP(=S)(OC)SC(CC(C)=O)C(C)=O
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
CCC(C)NC(C)C(O)c1ccc(OC)cc1
CC(=O)CSc1cc(Cl)c2nonc2c1[N+](=O)[O-]
CC(=O)CC(C)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C
Cc1ccc(C2Nc3ccccc3C(=O)N2C)s1
Cc1cc(F)c(O)c(F)c1
CCCCN1C(=O)CCc2c(OC)cccc21
CC1CCCC1N(C)C
CCCc1c(O)cc(O)c2c(=O)cc(C)oc12
CC(=O)c1ccc2c(c1)C1C=CCC1C(C(C)=O)N2
CC(=O)CSc1ncnc2sc3c(c12)CCCC3
CCC(=O)C1(O)CCC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C
CCCc1c(O)cc(OC)c2c1OC(c1ccc(O)cc1)C(O)C2=O
CNc1nc2ccccc2c(=O)s1
CCc1ccc(C(C)CS(=O)(=O)c2ccc(C)cc2)cc1
CCC1C(O)CC2OC(C)C(=O)C21
CNC1c2ccccc2Oc2ccccc21
CC(=O)C(CCCCN)OP(=O)(O)CCCCc1ccccc1
Cc1c2cc(F)c(=O)cc-2oc2cc(O)c(F)cc12
CCCN1C2CCC1C(C(C)=O)C(c1ccc(C)cc1)C2
CCc1cc(C)cnc1Cl
CCCCc1c[nH]c2ccccc12
Cc1ccc(C(=O)c2cccs2)c(Cl)c1Cl
CCC(O)c1ccc(C)cc1
CCc1nc(Cl)c2c(C)c(C)sc2n1
CCC=C1CCCC2(C)C1CCC2C(C)CC
CCCCCC(C)(C)CO
COc1c(C)c(C(=O)c2ccc(N)c(C(C)=O)c2)n2ccccc12
CNc1ccc(C(C)=O)cc1C
Cc1ccc(N=C2N=CCC(c3sc(N)nc3C)=N2)cc1
CC(=O)C(O)(c1cccs1)C1CCCCC1
CNCCc1c(C)[nH]c2ccccc12
CC(=O)CSc1ccc2ccccc2n1
Cc1nc(N)c(C(=O)c2ccc(C#N)cc2)s1
CC(=O)C1(c2ccc(F)cc2)CC1(C)C
CNc1cc(Cl)cnc1Cl
COc1cc2c(O)c(C(C)=O)c(C(C)=O)c(C)c2c(OC)c1OC
CN1c2ccccc2S(=O)c2ccc(Cl)cc21
Cc1nc(C)c2c(n1)CCC(N)C2
CC1=CC(C)(C)N=C(Nc2nc(C)c3ccccc3n2)N1
Cc1ccnc2c1CCN2
CC(=O)C(CC(C)C)Sc1c[nH]c2cccc(C)c12
COc1ccc2c(c1)C(C)c1cccnc1CO2
CCCn1cc(C)c2c(=O)[nH]c(C)nc21
CCC(=O)c1c(C)nc2ccccn12
CCN1CCC(CC(NC)c2ccc(F)cc2)CC1
Cc1ccc(S(=O)(=O)C(Cl)(Cl)Br)cc1[N+](=O)[O-]
CNCCCc1ccc(Cl)cc1
Cc1cc(C23c4ccccc4C(=O)N2CCN3C)ccc1Cl
CC(=O)c1ccc2[nH]c(=O)c(CCCc3ccccc3)nc2c1
CCCCNC(=S)Nc1ccc(F)cc1F
CCc1ccc(F)c(Br)c1
COc1ccc2cc(C(C)=O)ccc2c1
Cc1ccc(S(N)(=O)=O)c(C(F)(F)F)c1
Cn1c(=O)nc2n(C)c3ccc([N+](=O)[O-])cc3cc-2c1=O
CC(=O)C1CCc2c(C(=O)c3ccccc3)cccc21
CNc1ccc([N+](=O)[O-])c(Cl)c1
CC(=O)C1CCCC(C)N1C
CN1CC=C(c2cccc(C(F)(F)F)c2)n2ncc(C#N)c21
CN1Cc2cn(C)c(=O)cc2NC1=O
CC(c1ccc(C(=O)c2ccccc2)cc1)C(F)(F)F
COc1cccc(C(C(C)=O)C(C)=O)c1
CCCOCP1(=O)OCCC(c2cccc(Cl)c2)O1
Cc1ccc2cccc3c2c1CC3
COc1cc(C)ccc1C(=O)C1CC1C(C)=O
COc1ccc2[nH]c3c(c2c1)CCN1CC2CC(C(C)O)C1C3(C(C)=O)C2
CNc1ccnc2ccc(C(F)(F)F)cc12
CS(=O)(=O)c1ccc2c(c1)OC(c1ccccc1)(c1ccccc1)O2
CN1CCC(CCC(=O)c2cc3c4c(c2)CCN4C(=O)CC3)CC1
CCC=CCNCC
CC(=O)CCC(C)C1CC(=O)C2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3O
CC1c2nnn(C)c2CCN1C
CC(=O)C(c1ccc(C)cc1)C1CCCCN1
Cc1cc2c(C)ccc(C)c2[nH]c1=O
Cc1ccc(C2CCC2)c(C)c1F
Cc1ccnc(C(C)(C)C(F)(F)F)c1
Cc1cc(C(N)=O)nc2cc(C(C)Cc3cccnc3)ccc12
CC(=O)c1ccc2c(C(=Nc3ccc(CN(C)C)cc3)c3ccccc3)c(O)[nH]c2c1
